Query,Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SAMEA110420191,ERR9992834,2022-07-27 21:28:40,2022-08-10 14:22:27,2397520.0,724051040.0,2397520.0,302.0,220.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR009/9992/ERR9992834/ERR9992834.lite.1,ERX9533240,"YA00168464. CTB/NICD - South Africa, South Africa. YA00168464. 428",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518266,SAMEA110420191,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420191,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499410,,public,A2128A52846077CAC651DE8AA79C7B5C,5E6C3AA36E61AC699BCCF0A281AFCE92
SAMEA110420190,ERR9992833,2022-07-27 21:28:40,2022-08-10 14:22:15,2243735.0,677607970.0,2243735.0,302.0,210.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR009/9992/ERR9992833/ERR9992833.lite.1,ERX9533239,"XD01936293. CTB/NICD - South Africa, South Africa. XD01936293. 427",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518265,SAMEA110420190,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420190,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499409,,public,7A039AF44E71B554FA0D3B308403FF19,BDDA09342385C1652A5418441D7B0DF7
SAMEA110420189,ERR9992832,2022-07-27 21:28:40,2022-08-10 14:21:53,2392575.0,722557650.0,2392575.0,302.0,219.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR009/9992/ERR9992832/ERR9992832.lite.1,ERX9533238,"XD01911670. CTB/NICD - South Africa, South Africa. XD01911670. 426",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518264,SAMEA110420189,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420189,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499408,,public,F1ED74F66D4AF41CAA713765536E44C2,5A253CA18B73E17F524130D88E2C5297
SAMEA110420188,ERR9992831,2022-07-27 21:28:40,2022-08-10 14:21:50,2422278.0,731527956.0,2422278.0,302.0,219.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR009/9992/ERR9992831/ERR9992831.lite.1,ERX9533237,"XD01911145. CTB/NICD - South Africa, South Africa. XD01911145. 425",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518263,SAMEA110420188,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420188,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499407,,public,17DC83FFC00F5545599B94B43CB4D345,90AD9BC2BBE10AD423EED67848B2E5E4
SAMEA110420187,ERR9992830,2022-07-27 21:28:40,2022-08-10 14:22:44,2297797.0,693934694.0,2297797.0,302.0,209.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR009/9992/ERR9992830/ERR9992830.lite.1,ERX9533236,"XD01881437. CTB/NICD - South Africa, South Africa. XD01881437. 424",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518262,SAMEA110420187,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420187,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499406,,public,78E0E6C459553A238BEDB9082CCD2A7C,7CF3AE88720B5F9FD471D260F0979DBD
SAMEA110420186,ERR9992829,2022-07-27 21:28:40,2022-08-10 14:21:53,2504288.0,756294976.0,2504288.0,302.0,227.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR009/9992/ERR9992829/ERR9992829.lite.1,ERX9533235,"XD01874132. CTB/NICD - South Africa, South Africa. XD01874132. 423",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518261,SAMEA110420186,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420186,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499405,,public,0D79E98721EF629DC957A72EC684FDB8,D034AAFF503B1F012046214871E96BB8
SAMEA110420185,ERR9992828,2022-07-27 21:28:40,2022-08-10 14:22:03,2328334.0,703156868.0,2328334.0,302.0,209.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR009/9992/ERR9992828/ERR9992828.lite.1,ERX9533234,"XD01868355. CTB/NICD - South Africa, South Africa. XD01868355. 422",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518260,SAMEA110420185,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420185,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499404,,public,76C29523DAF6280E9578BF4FCCE04BCC,4C96879E7E1D0B9DFE02886C5C678B35
SAMEA110420184,ERR9992827,2022-07-27 21:28:40,2022-08-10 14:22:08,2642592.0,798062784.0,2642592.0,302.0,245.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR009/9992/ERR9992827/ERR9992827.lite.1,ERX9533233,"YA00168462. CTB/NICD - South Africa, South Africa. YA00168462. 421",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518259,SAMEA110420184,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420184,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499403,,public,82E349EB9EC689DE43DC29B50229D036,0BBC774DD40A7CDFC7A3DD0E8D8D8A3E
SAMEA110420183,ERR9992826,2022-07-27 21:28:40,2022-08-10 14:22:03,2637252.0,796450104.0,2637252.0,302.0,243.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9992/ERR9992826/ERR9992826.lite.1,ERX9533232,"XD01660091. CTB/NICD - South Africa, South Africa. XD01660091. 420",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518258,SAMEA110420183,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420183,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499402,,public,F5DE046C2141FC1D81BEDA46117211C6,03564A99713C5EA67C4088F3F7BCB388
SAMEA110420182,ERR9992825,2022-07-27 21:28:40,2022-08-10 14:21:54,2345641.0,708383582.0,2345641.0,302.0,212.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR009/9992/ERR9992825/ERR9992825.lite.1,ERX9533231,"YA00168449. CTB/NICD - South Africa, South Africa. YA00168449. 419",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518257,SAMEA110420182,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420182,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499401,,public,A91E7696B2F8D0BFB19201ED4B8D3737,6F43B976A12BD8721CE20346105B67C4
SAMEA110420181,ERR9992824,2022-07-27 21:28:40,2022-08-10 14:22:06,2503789.0,756144278.0,2503789.0,302.0,230.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR009/9992/ERR9992824/ERR9992824.lite.1,ERX9533230,"XB00632138. CTB/NICD - South Africa, South Africa. XB00632138. 415",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518256,SAMEA110420181,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420181,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499400,,public,6CA2F22B006A7F2EF888025699212397,8F75761C7167D96E3E222430CC455DE5
SAMEA110420180,ERR9992823,2022-07-27 21:28:40,2022-08-10 14:21:58,2376253.0,717628406.0,2376253.0,302.0,215.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9992/ERR9992823/ERR9992823.lite.1,ERX9533229,"WJ00228347. CTB/NICD - South Africa, South Africa. WJ00228347. 412",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518255,SAMEA110420180,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420180,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499399,,public,76427D4CA5D2391B147BA9CED44E95EE,9ED02961CE5B7EF09B1C825E0424793E
SAMEA110420179,ERR9992822,2022-07-27 21:28:40,2022-08-10 14:22:01,2277134.0,687694468.0,2277134.0,302.0,206.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9992/ERR9992822/ERR9992822.lite.1,ERX9533228,"YA00026087. CTB/NICD - South Africa, South Africa. YA00026087. 411",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518254,SAMEA110420179,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420179,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499398,,public,17CBAC88DBDA050EA953407E4221FB14,88239FD2B6191E9A349ECF1EB2B782BA
SAMEA110420178,ERR9992821,2022-07-27 21:28:40,2022-08-10 14:21:45,2101223.0,634569346.0,2101223.0,302.0,194.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR009/9992/ERR9992821/ERR9992821.lite.1,ERX9533227,"WG00269942. CTB/NICD - South Africa, South Africa. WG00269942. 410",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518253,SAMEA110420178,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420178,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499397,,public,F9B4DDD7625749468D07E3D833A44CBF,98D0C919DC6B0745A4F8B102F9B7D1A1
SAMEA110420177,ERR9992820,2022-07-27 21:28:40,2022-08-10 14:21:55,1905544.0,575474288.0,1905544.0,302.0,182.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/ERR009/9992/ERR9992820/ERR9992820.lite.1,ERX9533226,"WE00417582. CTB/NICD - South Africa, South Africa. WE00417582. 409",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518252,SAMEA110420177,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420177,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499396,,public,60604369A6EBA3974DE79D0AFD52BC43,A6FC80E13C0388FB7AD7E21CE617CA11
SAMEA110420176,ERR9992819,2022-07-27 21:28:40,2022-08-10 14:21:58,2391379.0,722196458.0,2391379.0,302.0,214.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9992/ERR9992819/ERR9992819.lite.1,ERX9533225,"WE00404864. CTB/NICD - South Africa, South Africa. WE00404864. 408",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518251,SAMEA110420176,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420176,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499395,,public,38D62C57DE957B657EDD8C1D06302BEC,C6D82D17875802E84579EBDF29C324AA
SAMEA110420175,ERR9992818,2022-07-27 21:28:40,2022-08-10 14:23:03,2164849.0,653784398.0,2164849.0,302.0,199.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9992/ERR9992818/ERR9992818.lite.1,ERX9533224,"WD00141791. CTB/NICD - South Africa, South Africa. WD00141791. 406",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518250,SAMEA110420175,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420175,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499394,,public,82CEDD29292433052D1D1C234F767B06,FF96579CADE02301E5475417D60F7FF9
SAMEA110420174,ERR9992817,2022-07-27 21:28:40,2022-08-10 14:21:46,2280682.0,688765964.0,2280682.0,302.0,208.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR009/9992/ERR9992817/ERR9992817.lite.1,ERX9533223,"WC00183193. CTB/NICD - South Africa, South Africa. WC00183193. 405",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518249,SAMEA110420174,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420174,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499393,,public,3C54D5EE0E40527E8024935FACFC2769,A54BBC5B68BBED6A28C9E9ABA980AE68
SAMEA110420173,ERR9992816,2022-07-27 21:28:40,2022-08-10 14:22:04,2578071.0,778577442.0,2578071.0,302.0,236.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9992/ERR9992816/ERR9992816.lite.1,ERX9533222,"VG00616866. CTB/NICD - South Africa, South Africa. VG00616866. 404",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518248,SAMEA110420173,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420173,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499392,,public,5C26D5C20808E62BA38D19C364ED8C87,2A6357AA9F70180E2E132C4E7C8BC5FD
SAMEA110420172,ERR9992815,2022-07-27 21:28:40,2022-08-10 14:21:59,2119117.0,639973334.0,2119117.0,302.0,192.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9992/ERR9992815/ERR9992815.lite.1,ERX9533221,"VE00263302. CTB/NICD - South Africa, South Africa. VE00263302. 403",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518247,SAMEA110420172,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420172,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499391,,public,E6AE9E3FDFFED4756770DA494652D2FC,40CEEF72F0D83EB9690253F6ABD10FC7
SAMEA110420171,ERR9992814,2022-07-27 21:28:40,2022-08-10 14:22:04,2477538.0,748216476.0,2477538.0,302.0,222.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9992/ERR9992814/ERR9992814.lite.1,ERX9533220,"VB00369186. CTB/NICD - South Africa, South Africa. VB00369186. 402",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518246,SAMEA110420171,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420171,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499390,,public,62A158AD39EAED33B916D5932159EEDC,9B52868ECD02D8FD23263AF6F38F6C85
SAMEA110420170,ERR9992813,2022-07-27 21:28:40,2022-08-10 14:22:06,2360436.0,712851672.0,2360436.0,302.0,213.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9992/ERR9992813/ERR9992813.lite.1,ERX9533219,"UH01786782. CTB/NICD - South Africa, South Africa. UH01786782. 401",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518245,SAMEA110420170,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420170,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499389,,public,3DD9134FA35DD9CE6093EE9183B4FA36,3D38D41654DDA77579FAEDE65D3EAF20
SAMEA110420169,ERR9992812,2022-07-27 21:28:40,2022-08-10 14:22:14,2405779.0,726545258.0,2405779.0,302.0,219.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9992/ERR9992812/ERR9992812.lite.1,ERX9533218,"UH01784881. CTB/NICD - South Africa, South Africa. UH01784881. 400",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518244,SAMEA110420169,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420169,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499388,,public,89A04F6C3BE17A84A0ED771445DEFC61,2EDE2E86C870A029B7B3D9A50D49F5BE
SAMEA110420168,ERR9992811,2022-07-27 21:28:40,2022-08-10 14:22:00,2485555.0,750637610.0,2485555.0,302.0,226.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9992/ERR9992811/ERR9992811.lite.1,ERX9533217,"UH01752621. CTB/NICD - South Africa, South Africa. UH01752621. 399",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518243,SAMEA110420168,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420168,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499387,,public,23BB6DC4DB47B27CCC8C7BAA818567CE,9C069A5AD3FC92FF1FA32E4FC3430523
SAMEA110420167,ERR9992810,2022-07-27 21:28:40,2022-08-10 14:22:19,2833114.0,855600428.0,2833114.0,302.0,261.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR009/9992/ERR9992810/ERR9992810.lite.1,ERX9533216,"UH01745844. CTB/NICD - South Africa, South Africa. UH01745844. 398",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518242,SAMEA110420167,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420167,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499386,,public,F12F4C1F7EF754D6AD2336FFB5F49AE3,F618F58D10ED1DBA6C2AD693F779B1D7
SAMEA110420166,ERR9992809,2022-07-27 21:28:40,2022-08-10 14:29:55,2239906.0,676451612.0,2239906.0,302.0,205.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9992/ERR9992809/ERR9992809.lite.1,ERX9533215,"UH01742298. CTB/NICD - South Africa, South Africa. UH01742298. 397",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518241,SAMEA110420166,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420166,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499385,,public,418BC57881C64FE95F44BC0BFBCD2984,683CF455C6D187103C72A54F58136C13
SAMEA110420165,ERR9992808,2022-07-27 21:28:40,2022-08-10 14:21:47,2212618.0,668210636.0,2212618.0,302.0,203.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9992/ERR9992808/ERR9992808.lite.1,ERX9533214,"UH01733631. CTB/NICD - South Africa, South Africa. UH01733631. 396",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518240,SAMEA110420165,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420165,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499384,,public,67528AFD8DC40810B58C8D3A22B0B488,C64592DDBEC92CE915C08EB20EF9EF58
SAMEA110420164,ERR9992807,2022-07-27 21:28:40,2022-08-10 14:21:43,2173242.0,656319084.0,2173242.0,302.0,200.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR009/9992/ERR9992807/ERR9992807.lite.1,ERX9533213,"UH01637177. CTB/NICD - South Africa, South Africa. UH01637177. 395",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518239,SAMEA110420164,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420164,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499383,,public,CC30A735CE1FB45183DB96FFF3F031A9,80FFBFE2D6E027809F39A31CEAA5A90F
SAMEA110420163,ERR9992806,2022-07-27 21:28:40,2022-08-10 14:22:25,2569558.0,776006516.0,2569558.0,302.0,234.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/ERR009/9992/ERR9992806/ERR9992806.lite.1,ERX9533212,"UH01603194. CTB/NICD - South Africa, South Africa. UH01603194. 394",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518238,SAMEA110420163,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420163,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499382,,public,EB0657A73CFD0B4633DA47D83762B466,CBD9C523F601FF4A5EE34EF8D5F21536
SAMEA110420162,ERR9992805,2022-07-27 21:28:40,2022-08-10 14:22:32,2332743.0,704488386.0,2332743.0,302.0,214.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9992/ERR9992805/ERR9992805.lite.1,ERX9533211,"UH01599051. CTB/NICD - South Africa, South Africa. UH01599051. 393",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518237,SAMEA110420162,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420162,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499381,,public,67C27772E099B2546856590BAA6A6BD0,F55890ABE28F5C424F56BC59FA80C6D2
SAMEA110420161,ERR9992804,2022-07-27 21:28:40,2022-08-10 14:22:05,2253756.0,680634312.0,2253756.0,302.0,207.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/ERR009/9992/ERR9992804/ERR9992804.lite.1,ERX9533210,"UH01586773. CTB/NICD - South Africa, South Africa. UH01586773. 392",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518236,SAMEA110420161,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420161,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499380,,public,7893BD3B09D446B4083FB5CA8050DA65,DECC39BA88D0D789C50917EDFF71607A
SAMEA110420160,ERR9992803,2022-07-27 21:28:40,2022-08-10 14:21:53,2421648.0,731337696.0,2421648.0,302.0,218.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9992/ERR9992803/ERR9992803.lite.1,ERX9533209,"UH01556094. CTB/NICD - South Africa, South Africa. UH01556094. 391",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518235,SAMEA110420160,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420160,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499379,,public,8B9AE21DEF4EF08A9DB397719B62AFFD,67EC731C8E2106CBAAFC73721A2E7227
SAMEA110420159,ERR9992802,2022-07-27 21:28:40,2022-08-10 14:21:54,2329243.0,703431386.0,2329243.0,302.0,214.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9992/ERR9992802/ERR9992802.lite.1,ERX9533208,"UH01527934. CTB/NICD - South Africa, South Africa. UH01527934. 390",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518234,SAMEA110420159,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420159,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499378,,public,4E624FC27D3B845C0D5BFE8BFC693560,9F5CF402C1C09DC65BFCCF202D72BBAF
SAMEA110420158,ERR9992801,2022-07-27 21:28:40,2022-08-10 14:22:05,2400215.0,724864930.0,2400215.0,302.0,220.0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/ERR009/9992/ERR9992801/ERR9992801.lite.1,ERX9533207,"UH01500254. CTB/NICD - South Africa, South Africa. UH01500254. 389",WGS,RANDOM,GENOMIC,PAIRED,0.0,0.0,ILLUMINA,Illumina NovaSeq 6000,ERP139874,PRJEB55007,,862850.0,ERS12518233,SAMEA110420158,simple,1773.0,Mycobacterium tuberculosis,SAMEA110420158,,,,,,,no,,,,,"CTB/NICD - SOUTH AFRICA, SOUTH AFRICA",ERA16499377,,public,32F44B7084ADA8D0A90F0CFF404BF5F0,B2EE44B4C5DF7B22D9ADB9EE7BE172B2
